Id,CdStationMesureEauxSurface,LbStationMesureEauxSurface,CdSupport,LbSupport,CdFractionAnalysee,LbFractionAnalysee,CdPrelevement,DatePrel,HeurePrel,DateAna,HeureAna,CdParametre,LbLongParamètre,RsAna,CdUniteMesure,SymUniteMesure
409,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128144950-PC-585731,2024-08-22,11:10:00,2024-08-22,14:50:00,1335,Ammonium,0.1,169,mg(NH4)/L
410,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128145000-PC-585734,2024-09-03,11:10:00,2024-09-03,15:01:00,1335,Ammonium,0.28,169,mg(NH4)/L
411,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128145012-PC-585737,2024-09-10,11:30:00,2024-09-10,16:13:00,1335,Ammonium,0.28,169,mg(NH4)/L
412,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128145021-PC-585740,2024-11-05,10:50:00,2024-11-06,13:27:00,1335,Ammonium,0.58,169,mg(NH4)/L
413,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085005-PC-619233,2025-09-09,10:30:00,2025-09-09,10:30:00,1335,Ammonium,0.83,169,mg(NH4)/L
414,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085012-PC-619235,2025-02-04,11:15:00,2025-02-05,09:40:00,1335,Ammonium,0.33,169,mg(NH4)/L
415,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085028-PC-619239,2025-03-04,11:10:00,2025-03-04,14:50:00,1335,Ammonium,0.42,169,mg(NH4)/L
416,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085043-PC-619243,2025-05-06,11:00:00,2025-05-12,13:44:00,1335,Ammonium,0.5,169,mg(NH4)/L
417,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085054-PC-619246,2025-06-17,11:00:00,2025-06-19,10:07:00,1335,Ammonium,0.33,169,mg(NH4)/L
418,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085100-PC-619248,2025-07-01,09:30:00,2025-07-02,08:35:00,1335,Ammonium,0.38,169,mg(NH4)/L
419,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085110-PC-619251,2025-07-08,11:00:00,2025-07-08,15:04:00,1335,Ammonium,0.55,169,mg(NH4)/L
420,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085122-PC-619254,2025-07-22,10:30:00,2025-07-22,15:10:00,1335,Ammonium,0.22,169,mg(NH4)/L
421,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085128-PC-619256,2025-08-04,11:00:00,2025-08-04,14:22:00,1335,Ammonium,0.52,169,mg(NH4)/L
422,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085133-PC-619258,2025-08-19,10:45:00,2025-08-19,14:53:00,1335,Ammonium,0.45,169,mg(NH4)/L
423,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085143-PC-619261,2025-09-02,10:55:00,2025-09-02,13:26:00,1335,Ammonium,0.55,169,mg(NH4)/L
424,03081017,LA BIÈVRE A L'HAY-LES-ROSES 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085202-PC-619266,2025-11-04,11:10:00,2025-11-05,13:58:00,1335,Ammonium,1.14,169,mg(NH4)/L
425,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231201104901-PC-559034,2023-07-04,11:30:00,2023-07-04,15:27:00,1335,Ammonium,0.91,169,mg(NH4)/L
426,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231201104929-PC-559047,2023-09-05,12:20:00,2023-09-05,16:12:00,1335,Ammonium,0.54,169,mg(NH4)/L
427,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231201104940-PC-559052,2023-11-07,12:00:00,2023-11-07,14:28:00,1335,Ammonium,0.29,169,mg(NH4)/L
428,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128144827-PC-585709,2024-02-06,11:20:00,2024-02-06,14:08:00,1335,Ammonium,0.48,169,mg(NH4)/L
429,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128144842-PC-585713,2024-03-05,11:40:00,2024-03-05,14:07:00,1335,Ammonium,0.27,169,mg(NH4)/L
430,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128144900-PC-585717,2024-05-14,12:15:00,2024-05-16,14:41:00,1335,Ammonium,0.28,169,mg(NH4)/L
431,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128144936-PC-585727,2024-07-23,11:10:00,2024-07-23,14:13:00,1335,Ammonium,0.27,169,mg(NH4)/L
432,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128145004-PC-585735,2024-09-03,11:30:00,2024-09-03,15:01:00,1335,Ammonium,0.29,169,mg(NH4)/L
433,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128145025-PC-585741,2024-11-05,11:10:00,2024-11-06,13:27:00,1335,Ammonium,0.46,169,mg(NH4)/L
434,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085016-PC-619236,2025-02-04,11:30:00,2025-02-05,09:40:00,1335,Ammonium,0.3,169,mg(NH4)/L
435,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085031-PC-619240,2025-03-04,11:25:00,2025-03-04,14:50:00,1335,Ammonium,0.42,169,mg(NH4)/L
436,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085047-PC-619244,2025-05-06,11:15:00,2025-05-12,13:44:00,1335,Ammonium,0.44,169,mg(NH4)/L
437,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085114-PC-619252,2025-07-08,11:30:00,2025-07-08,15:04:00,1335,Ammonium,0.45,169,mg(NH4)/L
438,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085147-PC-619262,2025-09-02,11:20:00,2025-09-02,13:26:00,1335,Ammonium,0.37,169,mg(NH4)/L
439,03081019,LA BIÈVRE A CACHAN 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112085205-PC-619267,2025-11-04,11:30:00,2025-11-05,13:58:00,1335,Ammonium,0.85,169,mg(NH4)/L
440,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230516132817-PC-544706,2023-07-20,10:24:00,2023-07-21,08:27:00,1335,Ammonium,0.06,169,mg(NH4)/L
441,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230621101354-PC-548500,2023-08-25,09:05:00,2023-08-26,08:25:00,1335,Ammonium,0.06,169,mg(NH4)/L
442,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230727105250-PC-551304,2023-09-18,11:23:00,2023-09-19,08:54:00,1335,Ammonium,0.16,169,mg(NH4)/L
443,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230731171041-PC-552612,2023-10-12,12:46:00,2023-10-13,08:31:00,1335,Ammonium,0.05,169,mg(NH4)/L
444,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231006123239-PC-554977,2023-11-22,11:17:00,2023-11-23,08:24:00,1335,Ammonium,0.06,169,mg(NH4)/L
445,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231017114615-PC-556786,2023-12-04,16:29:00,2023-12-05,17:13:00,1335,Ammonium,0.06,169,mg(NH4)/L
446,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240114170836-PC-562122,2024-02-22,10:06:00,2024-02-23,08:27:00,1335,Ammonium,0.11,169,mg(NH4)/L
447,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240318180845-PC-566931,2024-04-15,10:10:00,2024-04-16,15:32:00,1335,Ammonium,0.054,169,mg(NH4)/L
448,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240404104513-PC-570352,2024-06-20,10:24:00,2024-06-21,08:51:00,1335,Ammonium,0.08,169,mg(NH4)/L
449,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240607131241-PC-575502,2024-08-12,10:41:00,2024-08-14,00:09:00,1335,Ammonium,0.01,169,mg(NH4)/L
450,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240808100715-PC-580004,2024-10-21,09:25:00,2024-10-22,11:31:00,1335,Ammonium,0.05,169,mg(NH4)/L
451,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241018150918-PC-583714,2024-12-09,12:11:00,2024-12-10,22:52:00,1335,Ammonium,0.04,169,mg(NH4)/L
452,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250113160938-PC-588176,2025-02-17,10:46:00,2025-02-18,12:59:00,1335,Ammonium,0.12,169,mg(NH4)/L
453,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250307183109-PC-591512,2025-04-15,11:19:00,2025-04-16,22:50:00,1335,Ammonium,0.1,169,mg(NH4)/L
454,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250507174714-PC-596543,2025-06-16,11:08:00,2025-06-17,09:55:00,1335,Ammonium,0.06,169,mg(NH4)/L
455,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250519115235-PC-598308,2025-08-18,10:03:00,2025-08-19,11:54:00,1335,Ammonium,0.04,169,mg(NH4)/L
456,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250805122802-PC-604828,2025-10-29,10:05:00,2025-10-30,09:57:00,1335,Ammonium,0.18,169,mg(NH4)/L
457,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251010121010-PC-609711,2025-12-11,10:50:00,2025-12-12,09:04:00,1335,Ammonium,0.16,169,mg(NH4)/L
458,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260113223421-PC-619703,2026-02-12,11:31:00,2026-02-13,11:40:00,1335,Ammonium,0.14,169,mg(NH4)/L
459,03112000,LA MARNE A JOINVILLE-LE-PONT 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260306145108-PC-624026,2026-04-13,10:01:00,2026-04-14,09:58:00,1335,Ammonium,0.07,169,mg(NH4)/L
460,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121730-PC-562347,2023-09-04,09:30:00,2023-09-04,12:30:00,1335,Ammonium,1.31,169,mg(NH4)/L
461,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121820-PC-562366,2023-07-03,09:20:00,2023-07-03,10:45:00,1335,Ammonium,2.22,169,mg(NH4)/L
462,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121850-PC-562376,2023-11-06,10:15:00,2023-11-06,11:05:00,1335,Ammonium,0.15,169,mg(NH4)/L
463,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161748-PC-585745,2024-02-05,09:30:00,2024-02-05,16:03:00,1335,Ammonium,0.68,169,mg(NH4)/L
464,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161807-PC-585750,2024-03-04,09:30:00,2024-03-04,14:05:00,1335,Ammonium,0.09,169,mg(NH4)/L
465,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161825-PC-585755,2024-05-13,09:30:00,2024-05-16,14:41:00,1335,Ammonium,0.43,169,mg(NH4)/L
466,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161853-PC-585763,2024-07-22,10:10:00,2024-07-22,13:57:00,1335,Ammonium,0.16,169,mg(NH4)/L
467,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161917-PC-585770,2024-09-02,09:15:00,2024-09-03,12:12:00,1335,Ammonium,1.52,169,mg(NH4)/L
468,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161938-PC-585776,2024-11-04,10:55:00,2024-11-06,13:27:00,1335,Ammonium,2.92,169,mg(NH4)/L
469,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229092919-PC-617966,2025-02-03,09:05:00,2025-02-04,10:05:00,1335,Ammonium,0.74,169,mg(NH4)/L
470,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229092943-PC-617972,2025-03-06,09:45:00,2025-03-12,15:12:00,1335,Ammonium,1.11,169,mg(NH4)/L
471,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093007-PC-617978,2025-05-05,10:00:00,2025-05-06,16:11:00,1335,Ammonium,4.13,169,mg(NH4)/L
472,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093036-PC-617986,2025-07-07,09:15:00,2025-07-08,14:25:00,1335,Ammonium,0.58,169,mg(NH4)/L
473,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093108-PC-617995,2025-09-01,09:00:00,2025-09-02,13:26:00,1335,Ammonium,0.32,169,mg(NH4)/L
474,03112258,Ru du Château,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093138-PC-618002,2025-11-03,09:50:00,2025-11-04,11:23:00,1335,Ammonium,2.28,169,mg(NH4)/L
475,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121823-PC-562367,2023-07-03,09:35:00,2023-07-03,10:45:00,1335,Ammonium,1.52,169,mg(NH4)/L
476,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121843-PC-562374,2023-09-04,10:00:00,2023-09-04,12:30:00,1335,Ammonium,46.2,169,mg(NH4)/L
477,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121853-PC-562377,2023-11-06,10:25:00,2023-11-06,11:05:00,1335,Ammonium,0.07,169,mg(NH4)/L
478,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161752-PC-585746,2024-02-05,10:00:00,2024-02-05,16:03:00,1335,Ammonium,0.03,169,mg(NH4)/L
479,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161811-PC-585751,2024-03-04,10:00:00,2024-03-04,14:05:00,1335,Ammonium,0.04,169,mg(NH4)/L
480,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161829-PC-585756,2024-05-13,10:10:00,2024-05-16,14:41:00,1335,Ammonium,0.02,169,mg(NH4)/L
481,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161920-PC-585771,2024-09-02,10:00:00,2024-09-03,12:12:00,1335,Ammonium,0.01,169,mg(NH4)/L
482,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161943-PC-585777,2024-11-04,11:10:00,2024-11-06,13:27:00,1335,Ammonium,0.04,169,mg(NH4)/L
483,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241129093707-PC-585829,2024-07-22,10:30:00,2024-07-22,13:57:00,1335,Ammonium,0.05,169,mg(NH4)/L
484,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229092923-PC-617967,2025-02-03,09:20:00,2025-02-04,10:05:00,1335,Ammonium,0.02,169,mg(NH4)/L
485,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229092947-PC-617973,2025-03-06,10:00:00,2025-03-06,14:20:00,1335,Ammonium,0.01,169,mg(NH4)/L
486,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093011-PC-617979,2025-05-05,10:15:00,2025-05-05,11:58:00,1335,Ammonium,0.05,169,mg(NH4)/L
487,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093040-PC-617987,2025-07-07,10:00:00,2025-07-08,14:25:00,1335,Ammonium,0.14,169,mg(NH4)/L
488,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093112-PC-617996,2025-09-01,09:30:00,2025-09-03,08:45:00,1335,Ammonium,17.5,169,mg(NH4)/L
489,03112268,Ru de la Fontaine des Bordes,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093142-PC-618003,2025-11-03,10:10:00,2025-11-12,09:32:00,1335,Ammonium,89.3,169,mg(NH4)/L
490,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121723-PC-562344,2023-09-04,10:30:00,2023-09-04,12:30:00,1335,Ammonium,0.07,169,mg(NH4)/L
491,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121827-PC-562368,2023-07-03,09:55:00,2023-07-03,10:45:00,1335,Ammonium,0.11,169,mg(NH4)/L
492,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121855-PC-562378,2023-11-06,10:40:00,2023-11-06,11:05:00,1335,Ammonium,2.62,169,mg(NH4)/L
493,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161756-PC-585747,2024-02-05,10:30:00,2024-02-05,16:03:00,1335,Ammonium,0.12,169,mg(NH4)/L
494,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161814-PC-585752,2024-03-04,10:30:00,2024-03-04,14:05:00,1335,Ammonium,0.12,169,mg(NH4)/L
495,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161833-PC-585757,2024-05-13,11:00:00,2024-05-16,14:41:00,1335,Ammonium,0.08,169,mg(NH4)/L
496,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161859-PC-585765,2024-07-22,10:50:00,2024-07-22,13:57:00,1335,Ammonium,0.06,169,mg(NH4)/L
497,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161924-PC-585772,2024-09-02,10:30:00,2024-09-03,12:12:00,1335,Ammonium,0.04,169,mg(NH4)/L
498,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161947-PC-585778,2024-11-04,11:25:00,2024-11-06,13:27:00,1335,Ammonium,0.06,169,mg(NH4)/L
499,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229092927-PC-617968,2025-02-03,09:40:00,2025-02-04,10:05:00,1335,Ammonium,0.41,169,mg(NH4)/L
500,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229092950-PC-617974,2025-03-06,10:15:00,2025-03-06,14:20:00,1335,Ammonium,0.45,169,mg(NH4)/L
501,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093015-PC-617980,2025-05-05,10:40:00,2025-05-05,11:58:00,1335,Ammonium,0.17,169,mg(NH4)/L
502,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093044-PC-617988,2025-07-07,10:10:00,2025-07-08,14:25:00,1335,Ammonium,0.13,169,mg(NH4)/L
503,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093116-PC-617997,2025-09-01,10:00:00,2025-09-02,13:26:00,1335,Ammonium,0.04,169,mg(NH4)/L
504,03112284,LE RUISSEAU DE LA FONTAINE DE VILLIERS A NOISEAU 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093146-PC-618004,2025-11-03,10:30:00,2025-11-04,11:23:00,1335,Ammonium,0.09,169,mg(NH4)/L
505,03112286,LE MORBRAS A SUCY-EN-BRIE 3,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229092931-PC-617969,2025-02-03,09:55:00,2025-02-04,10:05:00,1335,Ammonium,0.23,169,mg(NH4)/L
506,03112286,LE MORBRAS A SUCY-EN-BRIE 3,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229092954-PC-617975,2025-03-06,11:30:00,2025-03-06,14:20:00,1335,Ammonium,0.28,169,mg(NH4)/L
507,03112286,LE MORBRAS A SUCY-EN-BRIE 3,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093019-PC-617981,2025-05-05,10:55:00,2025-05-05,11:58:00,1335,Ammonium,0.51,169,mg(NH4)/L
508,03112286,LE MORBRAS A SUCY-EN-BRIE 3,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093048-PC-617989,2025-07-07,11:00:00,2025-07-08,14:25:00,1335,Ammonium,0.22,169,mg(NH4)/L
509,03112286,LE MORBRAS A SUCY-EN-BRIE 3,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093120-PC-617998,2025-09-01,10:30:00,2025-09-02,13:26:00,1335,Ammonium,0.17,169,mg(NH4)/L
510,03112286,LE MORBRAS A SUCY-EN-BRIE 3,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093149-PC-618005,2025-11-03,10:55:00,2025-11-04,11:23:00,1335,Ammonium,0.29,169,mg(NH4)/L
511,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230621101356-PC-548501,2023-08-25,08:39:00,2023-08-26,08:25:00,1335,Ammonium,0.13,169,mg(NH4)/L
512,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230731171045-PC-552613,2023-10-13,12:33:00,2023-10-14,08:27:00,1335,Ammonium,0.01,169,mg(NH4)/L
513,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231017114618-PC-556787,2023-12-04,15:57:00,2023-12-05,17:13:00,1335,Ammonium,0.21,169,mg(NH4)/L
514,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240114170843-PC-562123,2024-02-22,11:20:00,2024-02-23,08:27:00,1335,Ammonium,0.18,169,mg(NH4)/L
515,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240318180856-PC-566932,2024-04-15,11:09:00,2024-04-16,17:57:00,1335,Ammonium,0.045,169,mg(NH4)/L
516,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240404104529-PC-570353,2024-06-20,10:59:00,2024-06-21,08:51:00,1335,Ammonium,0.08,169,mg(NH4)/L
517,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240607131256-PC-575503,2024-08-12,11:30:00,2024-08-14,00:09:00,1335,Ammonium,0.06,169,mg(NH4)/L
