CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;DateDebutOperationPrelBio;CdListeFauFlor;LbListeFauFlor;CdTypListeFauFlor;MnTypListeFauFlor;CdTypTaxRep;MnTypTaxRep;CdAppelTaxon;NomLatinAppelTaxon;RsTaxRep;CdRqNbrTaxRep;MnemoRqNbrTaxRep;CdUniteMesure;SymUniteMesure;RefOperationPrelBio;CdProducteur;NomProducteur;CD_NOM;CD_REF;CD_SUP;CD_TYPE_STATUT;LB_TYPE_STATUT;REGROUPEMENT_TYPE;CODE_STATUT;LABEL_STATUT;CD_SIG;LB_AUTEUR;REGNE;PHYLUM;CLASSE;ORDRE;FAMILLE;GROUP1_INPN;GROUP2_INPN
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2012-08-08;B;B2;;;1;NbrTax;1090;porifera;1;4;Pres. ou Abs. ou NQ/ND;0;Unité inconnue;20180130180354-HB-7462;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2022-08-23;;L1;;;1;NbrTax;10372;achnanthidium eutrophilum;6;1;Domaine de validité;214;n;20230703214614-HB-549776;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2020-07-23;;L1;;;1;NbrTax;46891;sellaphora saprotolerans;3;1;Domaine de validité;214;n;20210630105458-HB-490849;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3080660;LA SEINE A ALFORTVILLE 3;003;13;Macroinvertébrés aquatiques;2019-08-08;A;A;;;1;NbrTax;1087;bryozoa;1;1;Domaine de validité;214;n;20201029143652-HB-475853;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2017-08-17;C';B4;;;1;NbrTax;1004;radix;7;1;Domaine de validité;0;Unité inconnue;20190205185832-HB-30569;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2016-08-17;C;B3;;;1;NbrTax;1043;pisidium;2;1;Domaine de validité;0;Unité inconnue;20180228165837-HB-20278;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1999-10-20;A2#L#0;pre_id4834;;;1;NbrTax;2113;gobio gobio;4;1;Domaine de validité;214;n;Aspe947eta1_1999-10-20_10:00:00_03112480;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67257;67257;192866;LRN;Liste rouge nationale;Liste rouge;LC;Préoccupation mineure;TERFXFR;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Gobionidae;Chordés;Poissons
3063650;LA SEINE A ORLY 1;004;10;Diatomées benthiques;2017-09-27;;L1;;;1;NbrTax;7116;amphora pediculus;48;1;Domaine de validité;214;n;20180405171853-HB-25605;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2016-08-17;C';B4;;;1;NbrTax;1051;corbicula;81;1;Domaine de validité;0;Unité inconnue;20180228165837-HB-20278;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2019-08-09;C;C';;;1;NbrTax;4202;dikerogammarus;124;1;Domaine de validité;214;n;20201029143653-HB-475858;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2017-08-16;;L1;;;1;NbrTax;8987;nitzschia palea;1;1;Domaine de validité;214;n;20190205185922-HB-30637;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2019-07-31;;20190306300001;;;1;NbrTax;38622;humidophila contenta;2;1;Domaine de validité;214;n;20201028101225-HB-474974;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2020-08-04;GPSL#0;pre_id87157;;;1;NbrTax;2238;silurus glanis;1;1;Domaine de validité;214;n;Aspe84697eta2_SurfEchMc1250.0_SBVDKmc12684.7_DSrcKm493.0_LarMEauM72.5_PntCEPM0.1_ProfMStaM3.21_AltM35_TAir1C4.5_TAir7C20.3;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67585;67585;197663;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Siluriformes;Siluridae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2020-07-13;;L1;;;4;BioVolTax;9634;plagioselmis nannoplanctica;0.104589;1;Domaine de validité;536;mm3/L;20220104120756-HB-505754;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1996-09-12;A4#L#0;pre_id78562;;;1;NbrTax;2090;alburnus alburnus;1;1;Domaine de validité;214;n;Aspe45566eta1_1996-09-12_10:30:00_03112480;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67111;67111;188935;LRN;Liste rouge nationale;Liste rouge;LC;Préoccupation mineure;TERFXFR;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;2016-09-06;P1#L#0;pre_id12680;;;1;NbrTax;2113;gobio gobio;51;1;Domaine de validité;214;n;Aspe4979eta1_2016-09-06_15:00:00_03079622;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67257;67257;192866;LRN;Liste rouge nationale;Liste rouge;LC;Préoccupation mineure;TERFXFR;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Gobionidae;Chordés;Poissons
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2002-04-24;A5#L#0;pre_id5005;;;1;NbrTax;2038;anguilla anguilla;2;1;Domaine de validité;214;n;Aspe975eta2_SurfEchMc1169.00_SBVDKmc12752.00_DSrcKm493.00_LarMEauM75.00_PntCEPM0.10_ProfMStaM3.00_AltM35_TAir1C4.5_TAir7C20.3;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);66832;66832;970642;LRR;Liste rouge régionale;Liste rouge;VU;Vulnérable;INSEER24;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Anguilliformes;Anguillidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2020-09-07;;L1;;;4;BioVolTax;6016;chlamydomonas;0.000358;1;Domaine de validité;536;mm3/L;20220104120757-HB-505756;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2012-06-27;;L1;;;1;NbrTax;7782;luticola goeppertiana;7;1;Domaine de validité;214;n;20180201135915-HB-15110;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;2012-09-20;P2#L#0;pre_id1396;;;1;NbrTax;2071;barbatula barbatula;3;1;Domaine de validité;214;n;Aspe2264eta2_SurfEchMc624.00_SBVDKmc88.00_DSrcKm16.00_LarMEauM5.20_PntCEPM2.90_ProfMStaM0.55_AltM59_TAir1C4.1_TAir7C19.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67550;67550;189745;LRE;Liste rouge européenne;Liste rouge;LC;Préoccupation mineure;EUROPE;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Nemacheilidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2022-06-16;;L1;;;1;NbrTax;7881;navicula cryptotenella;72;1;Domaine de validité;214;n;20230703214652-HB-549802;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063650;LA SEINE A ORLY 1;003;13;Macroinvertébrés aquatiques;2010-08-05;B;B2;;;1;NbrTax;928;erpobdellidae;6;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6669;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063650;LA SEINE A ORLY 1;004;10;Diatomées benthiques;2017-09-27;;L1;;;1;NbrTax;20686;mayamaea atomus var. permitis;1;1;Domaine de validité;214;n;20180405171853-HB-25605;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2017-08-16;;L1;;;1;NbrTax;9804;nitzschia;3;1;Domaine de validité;214;n;20190205185922-HB-30637;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2016-07-21;C;B3;;;1;NbrTax;3144;theromyzon;1;1;Domaine de validité;0;Unité inconnue;20180228165842-HB-20485;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2018-08-16;A;A;;;1;NbrTax;933;oligochaeta;44;1;Domaine de validité;214;n;20190328112225-HB-346769;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3081001;LE RUISSEAU DE RUNGIS A FRESNES 1;004;10;Diatomées benthiques;2021-06-15;;L1;;;1;NbrTax;8987;nitzschia palea;15;1;Domaine de validité;214;n;20220627161516-HB-518480;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2020-06-15;;L1;;;4;BioVolTax;6273;cryptomonas marssonii;0.002228;1;Domaine de validité;536;mm3/L;20220104120756-HB-505753;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2018-07-19;;C';;;1;NbrTax;933;oligochaeta;6;1;Domaine de validité;214;n;20190328112646-HB-346775;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2013-07-10;;L1;;;1;NbrTax;9034;nitzschia sociabilis;4;1;Domaine de validité;214;n;20180201135947-HB-16469;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079097;L'YERRES A PERIGNY 1;005;4;Poissons;2002-06-03;A8#L#0;pre_id5036;;;1;NbrTax;2113;gobio gobio;2;1;Domaine de validité;214;n;Aspe981eta1_2002-06-03_14:30:00_03079097;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67257;67257;192866;LRN;Liste rouge nationale;Liste rouge;LC;Préoccupation mineure;TERFXFR;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Gobionidae;Chordés;Poissons
3112000;LA MARNE A JOINVILLE-LE-PONT 1;004;10;Diatomées benthiques;2012-08-07;;L1;;;1;NbrTax;8215;navicula viridula var. rostellata;1;1;Domaine de validité;214;n;20180201135902-HB-14521;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3080660;LA SEINE A ALFORTVILLE 3;004;10;Diatomées benthiques;2022-08-23;;L1;;;1;NbrTax;9356;achnanthidium;8;1;Domaine de validité;214;n;20230703214628-HB-549785;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;2002-04-25;A1#L#0;pre_id5008;;;1;NbrTax;2038;anguilla anguilla;4;1;Domaine de validité;214;n;Aspe976eta2_2002-04-25_10:00:00_03112088;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);66832;66832;970642;LRR;Liste rouge régionale;Liste rouge;VU;Vulnérable;INSEER24;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Anguilliformes;Anguillidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1998-05-26;A2#L#0;pre_id4690;;;1;NbrTax;2193;perca fluviatilis;2;1;Domaine de validité;214;n;Aspe924eta1_1998-05-26_15:00:00_03063000;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);69350;69350;195954;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Perciformes;Percidae;Chordés;Poissons
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2019-08-09;;20190311248001;;;1;NbrTax;7588;fallacia subhamulata;3;1;Domaine de validité;214;n;20201028101227-HB-474997;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2024-06-17;C';C';;;1;NbrTax;4226;hypania;632;1;Domaine de validité;214;n;20250619155228-HB-601182;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-05-14;Camp2024-05-14;L1;;;4;BioVolTax;42844;pantocsekiella costei;0.00092;1;Domaine de validité;536;mm3/L;20250618164958-HB-600981;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3081001;LE RUISSEAU DE RUNGIS A FRESNES 1;004;10;Diatomées benthiques;2010-08-12;;L1;;;1;NbrTax;17401;planothidium frequentissimum abnormal form;3;1;Domaine de validité;214;n;20180201135959-HB-17005;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2010-09-01;C;B3;;;1;NbrTax;735;gerris;11;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6664;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2024-06-17;C';C';;;1;NbrTax;1043;pisidium;6;1;Domaine de validité;214;n;20250619155228-HB-601182;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2018-07-19;C;C;;;1;NbrTax;619;esolus;7;1;Domaine de validité;214;n;20190328112646-HB-346775;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;2001-06-22;A5#L#0;pre_id4969;;;1;NbrTax;2104;chondrostoma nasus;11;1;Domaine de validité;214;n;Aspe969eta1_2001-06-22_14:00:00_03112430;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67220;67220;190755;LRM;Liste rouge mondiale;Liste rouge;NT;Quasi menacé;WORLD;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3112348;LA MARNE A BONNEUIL-SUR-MARNE 1;005;4;Poissons;2010-06-30;GPSL#0;pre_id7371;;;1;NbrTax;2191;gymnocephalus cernuus;1;1;Domaine de validité;214;n;Aspe2120eta2_SurfEchMc1250.00_SBVDKmc12600.00_DSrcKm505.00_LarMEauM70.00_PntCEPM0.10_ProfMStaM4.80_AltM31_TAir1C4.6_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);69354;459644;;LRR;Liste rouge régionale;Liste rouge;;Non applicable;INSEER24;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Perciformes;Percidae;Chordés;Poissons
3063650;LA SEINE A ORLY 1;003;13;Macroinvertébrés aquatiques;2010-08-05;A;B1;;;1;NbrTax;880;asellidae;13;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6669;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2017-08-17;A;B1;;;1;NbrTax;724;naucoris;1;1;Domaine de validité;0;Unité inconnue;20190205185832-HB-30569;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2016-08-11;B;B2;;;1;NbrTax;1028;ancylus;10;1;Domaine de validité;0;Unité inconnue;20180228165834-HB-20175;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;2007-09-13;P1#L#0;pre_id1696;;;1;NbrTax;2102;carassius carassius;32;1;Domaine de validité;214;n;Aspe1862eta2_SurfEchMc545.70_SBVDKmc88.00_DSrcKm16.00_LarMEauM5.10_PntCEPM2.90_ProfMStaM0.65_AltM59_TAir1C4.1_TAir7C19.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67206;67206;190332;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Cyprinidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-10-21;Camp2024-10-21;L1;;;4;BioVolTax;31936;desmodesmus grahneisii;0.00014;1;Domaine de validité;536;mm3/L;20250618165004-HB-600991;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2024-06-18;C';C';;;1;NbrTax;265;brachycentrus;4;1;Domaine de validité;214;n;20250619155223-HB-601173;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2017-08-16;C;B3;;;1;NbrTax;5097;jaera;2;1;Domaine de validité;0;Unité inconnue;20190205185848-HB-30584;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2018-07-20;B;B;;;1;NbrTax;928;erpobdellidae;1;1;Domaine de validité;214;n;20190327190114-HB-346725;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063650;LA SEINE A ORLY 1;003;13;Macroinvertébrés aquatiques;2012-08-07;A;B1;;;1;NbrTax;906;hydracarina;1;4;Pres. ou Abs. ou NQ/ND;0;Unité inconnue;20180130180112-HB-6670;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2017-08-17;A;B1;;;1;NbrTax;502;ephemera;2;1;Domaine de validité;0;Unité inconnue;20190205185832-HB-30569;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063650;LA SEINE A ORLY 1;003;13;Macroinvertébrés aquatiques;2012-08-07;C;B3;;;1;NbrTax;619;esolus;22;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6670;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3080660;LA SEINE A ALFORTVILLE 3;003;13;Macroinvertébrés aquatiques;2011-07-11;C;B3;;;1;NbrTax;312;mystacides;3;1;Domaine de validité;0;Unité inconnue;20180130180136-HB-6813;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2022-08-04;A;A;;;1;NbrTax;880;asellidae;2;1;Domaine de validité;214;n;20230704161833-HB-550152;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2024-07-10;;L1;;;1;NbrTax;8820;nitzschia amphibia;1;1;Domaine de validité;214;n;20250619164057-HB-601310;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2010-09-01;C;B3;;;1;NbrTax;1056;dugesia;14;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6664;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2022-08-04;C;C;;;1;NbrTax;9794;baetis lato sensu;9;1;Domaine de validité;214;n;20230704161833-HB-550152;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2015-06-18;C;B3;;;1;NbrTax;1028;ancylus;22;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6668;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2015-06-24;;L1;;;1;NbrTax;8420;rhoicosphenia abbreviata;3;1;Domaine de validité;214;n;20180201135845-HB-13644;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2017-08-16;A;B1;;;1;NbrTax;880;asellidae;2;1;Domaine de validité;0;Unité inconnue;20190205185848-HB-30584;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2022-08-04;;L1;;;1;NbrTax;7633;gomphonema augur;1;1;Domaine de validité;214;n;20230703214632-HB-549788;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079097;L'YERRES A PERIGNY 1;005;4;Poissons;2001-08-28;A5#L#0;pre_id5046;;;1;NbrTax;2131;rhodeus amarus;7;1;Domaine de validité;214;n;Aspe982eta1_2001-08-28_10:00:00_03079097;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67420;67420;197167;LRR;Liste rouge régionale;Liste rouge;DD;Données insuffisantes;INSEER74;(Bloch, 1782);Animalia;Chordata;Actinopterygii;Cypriniformes;Acheilognathidae;Chordés;Poissons
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2016-07-21;C;B3;;;1;NbrTax;3163;limnephilinae;1;1;Domaine de validité;0;Unité inconnue;20180228165842-HB-20485;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2011-07-06;;L1;;;1;NbrTax;7843;navicula capitatoradiata;1;1;Domaine de validité;214;n;20180201135947-HB-16467;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2022-08-04;C;C;;;1;NbrTax;978;potamopyrgus;9;1;Domaine de validité;214;n;20230704161833-HB-550152;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;2009-06-17;GPSL#0;pre_id7309;;;1;NbrTax;2038;anguilla anguilla;22;1;Domaine de validité;214;n;Aspe2024eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);66832;66832;970642;LRR;Liste rouge régionale;Liste rouge;VU;Vulnérable;INSEER24;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Anguilliformes;Anguillidae;Chordés;Poissons
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;1996-09-11;A1#L#0;pre_id78569;;;1;NbrTax;2151;esox lucius;1;1;Domaine de validité;214;n;Aspe45568eta1_1996-09-11_10:45:00_03112088;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67606;67606;192348;LRR;Liste rouge régionale;Liste rouge;VU;Vulnérable;INSEER43;Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Esociformes;Esocidae;Chordés;Poissons
